timestamp;meter;pv;sum
1178;-3275;1113;-2162
1179;-2446;1077;-1369
1180;-2437;1041;-1396
1181;-2913;1005;-1908
1182;-2638;969;-1669
1183;-3614;933;-2681
1184;-3200;896;-2304
1185;-2868;860;-2008
1186;-2857;823;-2034
1187;-3162;786;-2376
1188;-3543;750;-2793
1189;-3529;713;-2816
1190;-2343;676;-1667
1191;-2334;638;-1696
1192;-3487;601;-2886
1193;-2315;564;-1751
1194;-3074;526;-2548
1195;-2296;489;-1807
1196;-2287;451;-1836
1197;-3417;413;-3004
1198;-3025;376;-2649
1199;-3012;338;-2674
1200;-3000;300;-2700
1201;-3360;295;-3065
1202;-2231;290;-1941
1203;-2221;285;-1936
1204;-2655;280;-2375
1205;-2937;275;-2662
1206;-2393;270;-2123
1207;-2184;265;-1919
1208;-2610;260;-2350
1209;-2165;255;-1910
1210;-2587;250;-2337
1211;-3220;245;-2975
1212;-2565;240;-2325
1213;-2321;235;-2086
1214;-2542;230;-2312
1215;-2812;225;-2587
1216;-2800;220;-2580
1217;-2787;215;-2572
1218;-2270;210;-2060
1219;-3107;205;-2902
1220;-2062;200;-1862
1221;-2737;195;-2542
1222;-2229;190;-2039
1223;-2441;185;-2256
1224;-2430;180;-2250
1225;-3023;175;-2848
1226;-2188;170;-2018
1227;-2662;165;-2497
1228;-2385;160;-2225
1229;-2637;155;-2482
1230;-2362;150;-2212
1231;-1959;145;-1814
1232;-2600;140;-2460
1233;-2587;135;-2452
1234;-2106;130;-1976
1235;-2096;125;-1971
1236;-1912;120;-1792
1237;-2854;115;-2739
1238;-1893;110;-1783
1239;-2055;105;-1950
1240;-2250;100;-2150
1241;-2238;95;-2143
1242;-2025;90;-1935
1243;-2770;85;-2685
1244;-2450;80;-2370
1245;-2437;75;-2362
1246;-1818;70;-1748
1247;-2171;65;-2106
1248;-2400;60;-2340
1249;-1953;55;-1898
1250;-2375;50;-2325
1251;-1932;45;-1887
1252;-2115;40;-2075
1253;-1753;35;-1718
1254;-2092;30;-2062
1255;-2081;25;-2056
1256;-2070;20;-2050
1257;-2573;15;-2558
1258;-2559;10;-2549
1259;-1851;5;-1846
1260;-2025;0;-2025
1261;-2237;0;-2237
1262;-2503;0;-2503
1263;-1991;0;-1991
1264;-1980;0;-1980
1265;-1968;0;-1968
1266;-1779;0;-1779
1267;-1946;0;-1946
1268;-1935;0;-1935
1269;-2137;0;-2137
1270;-2125;0;-2125
1271;-2376;0;-2376
1272;-1575;0;-1575
1273;-1565;0;-1565
1274;-1556;0;-1556
1275;-1546;0;-1546
1276;-1845;0;-1845
1277;-1528;0;-1528
1278;-2278;0;-2278
1279;-1811;0;-1811
1280;-1800;0;-1800
1281;-1987;0;-1987
1282;-1615;0;-1615
1283;-1605;0;-1605
1284;-2193;0;-2193
1285;-1585;0;-1585
1286;-2165;0;-2165
1287;-1434;0;-1434
1288;-1710;0;-1710
1289;-1544;0;-1544
1290;-1875;0;-1875
1291;-1862;0;-1862
1292;-2081;0;-2081
1293;-1378;0;-1378
1294;-1493;0;-1493
1295;-1631;0;-1631
1296;-1800;0;-1800
1297;-1340;0;-1340
1298;-1775;0;-1775
1299;-1321;0;-1321
1300;-1431;0;-1431
1301;-1421;0;-1421
1302;-1552;0;-1552
1303;-1284;0;-1284
1304;-1390;0;-1390
1305;-1380;0;-1380
1306;-1370;0;-1370
1307;-1360;0;-1360
1308;-1650;0;-1650
1309;-1473;0;-1473
1310;-1462;0;-1462
1311;-1319;0;-1319
1312;-1309;0;-1309
1313;-1190;0;-1190
1314;-1417;0;-1417
1315;-1562;0;-1562
1316;-1162;0;-1162
1317;-1537;0;-1537
1318;-1715;0;-1715
1319;-1361;0;-1361
1320;-1500;0;-1500
1321;-1673;0;-1673
1322;-1475;0;-1475
1323;-1096;0;-1096
1324;-1186;0;-1186
1325;-1078;0;-1078
1326;-1165;0;-1165
1327;-1155;0;-1155
1328;-1145;0;-1145
1329;-1248;0;-1248
1330;-1375;0;-1375
1331;-1021;0;-1021
1332;-1518;0;-1518
1333;-1003;0;-1003
1334;-1192;0;-1192
1335;-1073;0;-1073
1336;-1300;0;-1300
1337;-1287;0;-1287
1338;-1275;0;-1275
1339;-1136;0;-1136
1340;-1406;0;-1406
1341;-1012;0;-1012
1342;-1378;0;-1378
1343;-992;0;-992
1344;-1350;0;-1350
1345;-971;0;-971
1346;-1057;0;-1057
1347;-1307;0;-1307
1348;-1293;0;-1293
1349;-1137;0;-1137
1350;-920;0;-920
1351;-910;0;-910
1352;-990;0;-990
1353;-978;0;-978
1354;-1075;0;-1075
1355;-869;0;-869
1356;-787;0;-787
1357;-778;0;-778
1358;-1025;0;-1025
1359;-759;0;-759
1360;-1125;0;-1125
1361;-1110;0;-1110
1362;-1096;0;-1096
1363;-866;0;-866
1364;-712;0;-712
1365;-767;0;-767
1366;-832;0;-832
1367;-746;0;-746
1368;-736;0;-736
1369;-887;0;-887
1370;-715;0;-715
1371;-646;0;-646
1372;-956;0;-956
1373;-628;0;-628
1374;-675;0;-675
1375;-664;0;-664
1376;-654;0;-654
1377;-708;0;-708
1378;-775;0;-775
1379;-762;0;-762
1380;-750;0;-750
1381;-553;0;-553
1382;-593;0;-593
1383;-534;0;-534
1384;-700;0;-700
1385;-618;0;-618
1386;-759;0;-759
1387;-496;0;-496
1388;-731;0;-731
1389;-573;0;-573
1390;-511;0;-511
1391;-501;0;-501
1392;-490;0;-490
1393;-480;0;-480
1394;-575;0;-575
1395;-506;0;-506
1396;-550;0;-550
1397;-537;0;-537
1398;-472;0;-472
1399;-461;0;-461
1400;-375;0;-375
1401;-365;0;-365
1402;-475;0;-475
1403;-520;0;-520
1404;-405;0;-405
1405;-492;0;-492
1406;-347;0;-347
1407;-309;0;-309
1408;-327;0;-327
1409;-387;0;-387
1410;-337;0;-337
1411;-296;0;-296
1412;-393;0;-393
1413;-276;0;-276
1414;-365;0;-365
1415;-234;0;-234
1416;-245;0;-245
1417;-323;0;-323
1418;-275;0;-275
1419;-196;0;-196
1420;-187;0;-187
1421;-213;0;-213
1422;-184;0;-184
1423;-212;0;-212
1424;-163;0;-163
1425;-140;0;-140
1426;-157;0;-157
1427;-182;0;-182
1428;-150;0;-150
1429;-103;0;-103
1430;-102;0;-102
1431;-92;0;-92
1432;-112;0;-112
1433;-71;0;-71
1434;-75;0;-75
1435;-46;0;-46
1436;-56;0;-56
1437;-37;0;-37
1438;-28;0;-28
1439;-14;0;-14
1440;0;0;0
