timestamp;meter;pv;sum
1175;-3726;1220;-2506
1176;-3712;1185;-2527
1177;-3287;1149;-2138
1178;-3275;1113;-2162
1179;-2669;1077;-1592
1180;-2925;1041;-1884
1181;-2913;1005;-1908
1182;-2638;969;-1669
1183;-3614;933;-2681
1184;-3200;896;-2304
1185;-2868;860;-2008
1186;-3571;823;-2748
1187;-3557;786;-2771
1188;-3150;750;-2400
1189;-3529;713;-2816
1190;-2343;676;-1667
1191;-2334;638;-1696
1192;-3487;601;-2886
1193;-2315;564;-1751
1194;-2515;526;-1989
1195;-2756;489;-2267
1196;-2287;451;-1836
1197;-3417;413;-3004
1198;-3025;376;-2649
1199;-2259;338;-1921
1200;-2454;300;-2154
1201;-2444;295;-2149
1202;-2434;290;-2144
1203;-2221;285;-1936
1204;-3318;280;-3038
1205;-2937;275;-2662
1206;-2925;270;-2655
1207;-2621;265;-2356
1208;-2372;260;-2112
1209;-2165;255;-1910
1210;-3234;250;-2984
1211;-2862;245;-2617
1212;-3206;240;-2966
1213;-2321;235;-2086
1214;-2542;230;-2312
1215;-2109;225;-1884
1216;-2800;220;-2580
1217;-2508;215;-2293
1218;-2270;210;-2060
1219;-2071;205;-1866
1220;-2475;200;-2275
1221;-2737;195;-2542
1222;-2043;190;-1853
1223;-2034;185;-1849
1224;-2700;180;-2520
1225;-2015;175;-1840
1226;-2675;170;-2505
1227;-2995;165;-2830
1228;-2650;160;-2490
1229;-2157;155;-2002
1230;-2362;150;-2212
1231;-1959;145;-1814
1232;-2127;140;-1987
1233;-2328;135;-2193
1234;-1931;130;-1801
1235;-2306;125;-2181
1236;-2295;120;-2175
1237;-2537;115;-2422
1238;-2272;110;-2162
1239;-1884;105;-1779
1240;-2500;100;-2400
1241;-2035;95;-1940
1242;-2784;90;-2694
1243;-2770;85;-2685
1244;-2450;80;-2370
1245;-2193;75;-2118
1246;-2182;70;-2112
1247;-2714;65;-2649
1248;-2160;60;-2100
1249;-2685;55;-2630
1250;-1781;50;-1731
1251;-2126;45;-2081
1252;-2350;40;-2310
1253;-1753;35;-1718
1254;-1743;30;-1713
1255;-2312;25;-2287
1256;-2300;20;-2280
1257;-2058;15;-2043
1258;-2559;10;-2549
1259;-2036;5;-2031
1260;-2250;0;-2250
1261;-2013;0;-2013
1262;-2225;0;-2225
1263;-1810;0;-1810
1264;-1800;0;-1800
1265;-1640;0;-1640
1266;-1631;0;-1631
1267;-2162;0;-2162
1268;-1612;0;-1612
1269;-2404;0;-2404
1270;-2125;0;-2125
1271;-2112;0;-2112
1272;-1575;0;-1575
1273;-1707;0;-1707
1274;-1556;0;-1556
1275;-2320;0;-2320
1276;-1677;0;-1677
1277;-2037;0;-2037
1278;-2278;0;-2278
1279;-2264;0;-2264
1280;-2250;0;-2250
1281;-1987;0;-1987
1282;-1481;0;-1481
1283;-1471;0;-1471
1284;-1595;0;-1595
1285;-1453;0;-1453
1286;-1925;0;-1925
1287;-1721;0;-1721
1288;-2137;0;-2137
1289;-1544;0;-1544
1290;-1687;0;-1687
1291;-2095;0;-2095
1292;-2081;0;-2081
1293;-1837;0;-1837
1294;-1825;0;-1825
1295;-1482;0;-1482
1296;-1472;0;-1472
1297;-2010;0;-2010
1298;-1775;0;-1775
1299;-1586;0;-1586
1300;-1750;0;-1750
1301;-1563;0;-1563
1302;-1411;0;-1411
1303;-1712;0;-1712
1304;-1530;0;-1530
1305;-1687;0;-1687
1306;-1507;0;-1507
1307;-1246;0;-1246
1308;-1485;0;-1485
1309;-1228;0;-1228
1310;-1329;0;-1329
1311;-1451;0;-1451
1312;-1440;0;-1440
1313;-1298;0;-1298
1314;-1181;0;-1181
1315;-1278;0;-1278
1316;-1268;0;-1268
1317;-1257;0;-1257
1318;-1247;0;-1247
1319;-1361;0;-1361
1320;-1125;0;-1125
1321;-1673;0;-1673
1322;-1327;0;-1327
1323;-1096;0;-1096
1324;-1186;0;-1186
1325;-1617;0;-1617
1326;-1068;0;-1068
1327;-1589;0;-1589
1328;-1400;0;-1400
1329;-1248;0;-1248
1330;-1125;0;-1125
1331;-1226;0;-1226
1332;-1350;0;-1350
1333;-1337;0;-1337
1334;-1325;0;-1325
1335;-984;0;-984
1336;-975;0;-975
1337;-1158;0;-1158
1338;-1434;0;-1434
1339;-946;0;-946
1340;-1406;0;-1406
1341;-1113;0;-1113
1342;-918;0;-918
1343;-1091;0;-1091
1344;-981;0;-981
1345;-1068;0;-1068
1346;-1175;0;-1175
1347;-951;0;-951
1348;-1035;0;-1035
1349;-1023;0;-1023
1350;-843;0;-843
1351;-1112;0;-1112
1352;-990;0;-990
1353;-1223;0;-1223
1354;-967;0;-967
1355;-869;0;-869
1356;-1050;0;-1050
1357;-848;0;-848
1358;-1025;0;-1025
1359;-1139;0;-1139
1360;-750;0;-750
1361;-987;0;-987
1362;-1096;0;-1096
1363;-787;0;-787
1364;-855;0;-855
1365;-703;0;-703
1366;-1040;0;-1040
1367;-684;0;-684
1368;-736;0;-736
1369;-665;0;-665
1370;-875;0;-875
1371;-646;0;-646
1372;-637;0;-637
1373;-837;0;-837
1374;-675;0;-675
1375;-664;0;-664
1376;-900;0;-900
1377;-787;0;-787
1378;-634;0;-634
1379;-857;0;-857
1380;-613;0;-613
1381;-663;0;-663
1382;-543;0;-543
1383;-582;0;-582
1384;-700;0;-700
1385;-562;0;-562
1386;-506;0;-506
1387;-745;0;-745
1388;-487;0;-487
1389;-478;0;-478
1390;-703;0;-703
1391;-612;0;-612
1392;-490;0;-490
1393;-440;0;-440
1394;-470;0;-470
1395;-562;0;-562
1396;-412;0;-412
1397;-604;0;-604
1398;-590;0;-590
1399;-419;0;-419
1400;-450;0;-450
1401;-438;0;-438
1402;-356;0;-356
1403;-520;0;-520
1404;-368;0;-368
1405;-393;0;-393
1406;-382;0;-382
1407;-371;0;-371
1408;-450;0;-450
1409;-435;0;-435
1410;-375;0;-375
1411;-362;0;-362
1412;-393;0;-393
1413;-253;0;-253
1414;-365;0;-365
1415;-234;0;-234
1416;-300;0;-300
1417;-235;0;-235
1418;-225;0;-225
1419;-295;0;-295
1420;-250;0;-250
1421;-267;0;-267
1422;-202;0;-202
1423;-212;0;-212
1424;-150;0;-150
1425;-168;0;-168
1426;-157;0;-157
1427;-146;0;-146
1428;-112;0;-112
1429;-103;0;-103
1430;-112;0;-112
1431;-126;0;-126
1432;-100;0;-100
1433;-98;0;-98
1434;-84;0;-84
1435;-62;0;-62
1436;-40;0;-40
1437;-28;0;-28
1438;-20;0;-20
1439;-10;0;-10
1440;0;0;0
